prev_id,curr_id,contract,amount,credit,down_payment,start_day,purpose,contract_status,payment_type,reject_reason,client,product_type,channel ,yield_group
1851467,100235,Cash loans,211500,267336,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,high
1977594,100235,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2766258,100235,Cash loans,135000,182956.5,,SUNDAY,Repairs,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,high
1797591,100235,Cash loans,225000,299056.5,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2599627,100235,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2605848,100237,Consumer loans,127170,46971,85500,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1768408,100238,Consumer loans,103144.5,92826,10318.5,TUESDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,middle
1361934,100238,Consumer loans,87970.5,87012,8797.5,SATURDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Stone,middle
1413931,100238,Consumer loans,30685.5,27913.5,6138,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1438743,100238,Consumer loans,18360,17887.5,1836,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2324082,100239,Revolving loans,0,225000,,TUESDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
1703336,100239,Consumer loans,74686.5,74686.5,0,FRIDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
1955192,100239,Consumer loans,47110.5,47110.5,0,THURSDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
2349356,100239,Revolving loans,0,0,,WEDNESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2186663,100239,Consumer loans,182731.5,182731.5,0,TUESDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Stone,low_action
2089237,100239,Consumer loans,33385.5,29844,3541.5,SATURDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Country-wide,low_action
2186107,100239,Consumer loans,33385.5,29844,3541.5,SATURDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Country-wide,low_action
1520069,100240,Consumer loans,29025,27414,2902.5,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1718448,100240,Consumer loans,104805,121405.5,0,FRIDAY,XAP,Approved,XNA,XAP,Refreshed,XNA,Regional / Local,middle
1202148,100240,Cash loans,225000,314100,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2026211,100240,Revolving loans,0,0,,SATURDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1557245,100240,Cash loans,315000,366142.5,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
1178794,100240,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2225051,100242,Consumer loans,34110.9,33736.5,3411.9,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1223122,100243,Cash loans,337500,422982,,TUESDAY,Repairs,Approved,XNA,XAP,Repeater,walk-in,AP+ (Cash loan),high
2747957,100243,Revolving loans,0,180000,,TUESDAY,XAP,Refused,XNA,HC,Repeater,x-sell,AP+ (Cash loan),XNA
1571142,100243,Consumer loans,22815,26901,1800,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2393226,100243,Consumer loans,41503.5,43969.5,0,FRIDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Stone,middle
1963597,100243,Consumer loans,46840.5,53950.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1950379,100243,Consumer loans,39780,34965,7965,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1005113,100243,Consumer loans,24633,25933.5,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2332517,100244,Cash loans,315000,402318,0,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Country-wide,middle
1492754,100244,Consumer loans,24300,22590,2430,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
1971849,100246,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2508953,100247,Consumer loans,174159,204966,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2563413,100247,Cash loans,450000,450000,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2452416,100247,Cash loans,135000,170640,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Country-wide,middle
2504113,100247,Cash loans,720000,843552,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,AP+ (Cash loan),middle
1589137,100247,Cash loans,1372500,1535553,,SUNDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Country-wide,low_normal
2830255,100248,Cash loans,450000,512370,,THURSDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Contact center,low_action
2646086,100248,Consumer loans,55750.5,50175,5575.5,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
1540351,100249,Consumer loans,15003,14926.5,1503,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1277988,100249,Consumer loans,33077.97,33077.97,0,MONDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
1354275,100250,Revolving loans,0,0,,MONDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1354259,100250,Revolving loans,0,0,,FRIDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1358833,100250,Consumer loans,15075,16762.5,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2600024,100251,Consumer loans,29191.5,32080.5,0,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1448268,100253,Cash loans,2250000,2250000,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_action
1538949,100253,Consumer loans,26460,24727.5,3960,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Stone,high
2627652,100253,Cash loans,360000,360000,0,SUNDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1347458,100253,Consumer loans,30870,29160,3087,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
1993128,100254,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2595861,100255,Consumer loans,200205,208134,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1025123,100255,Consumer loans,336789,336789,0,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
2649049,100256,Cash loans,0,0,,WEDNESDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1148872,100256,Revolving loans,45000,45000,,THURSDAY,XAP,Refused,XNA,LIMIT,Repeater,walk-in,Credit and cash offices,XNA
2650594,100256,Cash loans,225000,269550,,TUESDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,low_normal
1907884,100256,Consumer loans,35955,37534.5,1800,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2033660,100256,Cash loans,67500,86922,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,walk-in,Credit and cash offices,high
1090819,100256,Revolving loans,45000,45000,,FRIDAY,XAP,Refused,XNA,LIMIT,Repeater,walk-in,Country-wide,XNA
1529291,100256,Cash loans,495000,586323,,WEDNESDAY,Repairs,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,middle
2681016,100256,Revolving loans,0,0,,THURSDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1965363,100256,Revolving loans,0,0,,THURSDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1022871,100256,Cash loans,540000,649678.5,,WEDNESDAY,Repairs,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,middle
1073123,100256,Cash loans,225000,284400,,THURSDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,low_normal
2371568,100256,Consumer loans,22455,20205,2250,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
2174265,100257,Cash loans,103500,103500,,TUESDAY,XNA,Approved,XNA,XAP,Refreshed,x-sell,Contact center,low_normal
1283771,100257,Consumer loans,18130.5,17127,1813.5,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
2210163,100258,Consumer loans,166689,180990,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
1435602,100259,Revolving loans,382500,382500,,SATURDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1247461,100259,Cash loans,225000,304924.5,,WEDNESDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,high
2301441,100260,Consumer loans,39555,39555,0,FRIDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
2341414,100260,Revolving loans,0,180000,,SATURDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
2263395,100260,Consumer loans,59949,48748.5,13500,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
1541866,100261,Consumer loans,35910,35910,0,WEDNESDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
2245634,100261,Cash loans,90000,92970,0,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2156567,100261,Revolving loans,0,450000,,WEDNESDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
1628407,100261,Cash loans,157500,157500,0,SUNDAY,XNA,Refused,Cash through the bank,SCO,Repeater,x-sell,Credit and cash offices,high
2813633,100262,Consumer loans,285660,317785.5,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
1711284,100262,Consumer loans,89091,89091,0,TUESDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Country-wide,low_normal
1459890,100263,Consumer loans,88114.5,73975.5,17626.5,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
2801383,100266,Revolving loans,0,360000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
1802429,100266,Consumer loans,128227.5,140922,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,high
1544664,100266,Cash loans,630000,694863,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2594753,100267,Revolving loans,0,0,,SATURDAY,XAP,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
1915321,100267,Revolving loans,135000,135000,,SATURDAY,XAP,Approved,XNA,XAP,Refreshed,x-sell,Credit and cash offices,XNA
2350419,100268,Consumer loans,55107,58090.5,2250,TUESDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,high
2837302,100268,Consumer loans,81751.5,90382.5,0,SATURDAY,XAP,Approved,XNA,XAP,Refreshed,XNA,Country-wide,middle
2520652,100269,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
2379482,100269,Cash loans,216000,258768,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
1530455,100270,Revolving loans,337500,337500,,FRIDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
2338770,100270,Revolving loans,0,0,,FRIDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1620394,100270,Consumer loans,62131.5,55917,6214.5,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1592156,100270,Consumer loans,78525,85005,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2213125,100270,Revolving loans,135000,135000,,FRIDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Country-wide,XNA
1934169,100270,Revolving loans,0,0,,FRIDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2187381,100270,Revolving loans,135000,135000,,FRIDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Country-wide,XNA
1550165,100271,Cash loans,1129500,1227901.5,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1915013,100271,Cash loans,990000,1076247,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2016838,100271,Cash loans,247500,261220.5,0,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2795489,100271,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2194507,100271,Cash loans,315000,341194.5,0,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1998209,100271,Cash loans,1354500,1354500,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2766899,100271,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1103175,100271,Cash loans,1701000,1701000,,WEDNESDAY,Other,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,low_normal
2254501,100271,Cash loans,585000,623223,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1596211,100271,Cash loans,765000,843763.5,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1228671,100272,Cash loans,0,0,,SATURDAY,XNA,Refused,XNA,HC,Repeater,XNA,Contact center,XNA
1298550,100272,Consumer loans,134014.275,155236.5,4.275,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
1428826,100273,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2652022,100273,Revolving loans,0,67500,,TUESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
1395207,100273,Cash loans,1156500,1290838.5,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2066646,100273,Cash loans,54000,64692,,THURSDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,x-sell,Credit and cash offices,middle
1509563,100274,Consumer loans,1126687.5,928053,270405,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Car dealer,low_action
1818678,100274,Revolving loans,0,450000,,THURSDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2449607,100275,Consumer loans,165168,172255.5,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2040566,100275,Consumer loans,81580.5,81580.5,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1264720,100275,Consumer loans,176760,200209.5,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,high
1046814,100275,Cash loans,315000,315000,,SATURDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Contact center,low_action
1974537,100276,Consumer loans,62901,69129,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2619450,100277,Consumer loans,91800,82620,9180,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_normal
1770201,100278,Consumer loans,130455,133038,13500,FRIDAY,XAP,Approved,XNA,XAP,New,XNA,Stone,middle
2828424,100278,Consumer loans,62550,69979.5,0,WEDNESDAY,XAP,Refused,Cash through the bank,HC,New,XNA,Stone,middle
2034342,100279,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2213404,100279,Consumer loans,62491.5,62491.5,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2541857,100279,Consumer loans,27400.5,26397,2740.5,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1120303,100279,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1468131,100279,Cash loans,274500,296784,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2464577,100280,Consumer loans,70411.5,66226.5,14085,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2040862,100280,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2584916,100280,Cash loans,1170000,1271929.5,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1158695,100281,Cash loans,360000,420912,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,AP+ (Cash loan),middle
1197594,100281,Consumer loans,47160,45247.5,4716,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
2307070,100283,Consumer loans,66555,64840.5,6655.5,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2138362,100284,Consumer loans,102928.5,97132.5,10296,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1083054,100284,Revolving loans,0,450000,,THURSDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2668405,100285,Consumer loans,157815,156699,13500,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,middle
1327833,100285,Consumer loans,34473.6,35936.1,3451.5,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1185166,100286,Consumer loans,47385,52389,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
2021952,100287,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1460454,100287,Consumer loans,139050,125145,13905,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1506756,100287,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2441661,100287,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2798740,100288,Consumer loans,142785,142938,13500,FRIDAY,XAP,Refused,XNA,LIMIT,Repeater,XNA,Country-wide,middle
1217055,100288,Revolving loans,45000,45000,,FRIDAY,XAP,Refused,XNA,SCOFR,Repeater,walk-in,Country-wide,XNA
2159198,100288,Consumer loans,132106.5,126157.5,18000,THURSDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,high
2601072,100288,Consumer loans,143460,83092.5,71730,SUNDAY,XAP,Refused,XNA,LIMIT,Repeater,XNA,Country-wide,middle
1329900,100289,Consumer loans,25744.5,25744.5,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_action
1209063,100289,Consumer loans,142812,158872.5,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
1027479,100290,Consumer loans,39091.5,39757.5,3910.5,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2158391,100290,Cash loans,900000,1078200,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,AP+ (Cash loan),low_normal
1532503,100290,Revolving loans,0,450000,,THURSDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2201884,100290,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2328926,100290,Cash loans,157500,199080,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2487238,100290,Cash loans,112500,152464.5,,SATURDAY,Other,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,high
1042376,100290,Cash loans,450000,640080,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,AP+ (Cash loan),middle
2357402,100290,Cash loans,45000,46485,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1811883,100290,Cash loans,405000,442422,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1956016,100290,Cash loans,45000,45000,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,walk-in,AP+ (Cash loan),high
2475244,100290,Cash loans,315000,364896,,FRIDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,AP+ (Cash loan),middle
1481513,100290,Cash loans,112500,112500,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Contact center,middle
2691566,100290,Cash loans,270000,327024,,FRIDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,AP+ (Cash loan),middle
1781624,100290,Cash loans,225000,343800,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,AP+ (Cash loan),middle
2841846,100291,Consumer loans,49500,41562,9900,MONDAY,XAP,Approved,Non-cash from your account,XAP,Repeater,XNA,Stone,middle
2220489,100291,Consumer loans,32625,30816,3262.5,MONDAY,XAP,Approved,Non-cash from your account,XAP,Repeater,XNA,Stone,middle
